Pos,Name,Value
88,Sri Lanka,9557000000
89,Georgia,9379000000
90,Uruguay,9333000000
91,Dominican Republic,9176000000
92,Kyrgyzstan,8851000000
93,Costa Rica,8792000000
94,Zimbabwe,8490000000
95,Ghana,8238000000
96,Guatemala,8143000000
97,Zambia,8060000000
98,Trinidad and Tobago,7929000000
99,Estonia,7681000000
100,Paraguay,7497000000
101,Macedonia,6989000000
102,Bolivia,6944000000
103,"Congo, Democratic Republic of the",6653000000
104,Panama,6626000000
105,Latvia,6520000000
106,Luxembourg,6370000000
107,Kenya,6284000000
108,Sudan,5665000000
109,Burma,5588000000
110,Kosovo,5467000000
111,El Salvador,5412000000
112,Cameroon,5267000000
113,West Bank,5120000000
114,Honduras,5091000000
115,Armenia,5089000000
116,Angola,4875000000
117,Ethiopia,4591000000
118,Albania,4551000000
119,Cyprus,4409000000
120,Macau,4291000000
121,Namibia,4238000000
122,Moldova,4211000000
123,Yemen,4137000000
124,Tanzania,4137000000
125,Mongolia,4062000000
126,Cote d'Ivoire,3890000000
127,Jamaica,3797000000
128,Montenegro,3468000000
129,Brunei,3233000000
130,Botswana,3162000000
131,Papua New Guinea,3092000000
132,Afghanistan,3021000000
133,Nepal,2832000000
134,Nicaragua,2777000000
135,Mauritius,2444000000
136,Laos,2400000000
137,Cambodia,2339000000
138,Uganda,2284000000
139,Senegal,2279000000
140,New Caledonia,2260000000
141,Malta,2211000000
142,"Bahamas, The",2037000000
143,Malawi,1924000000
144,Bhutan,1841000000
145,Guam,1613000000
146,Suriname,1475000000
147,Gabon,1378000000
148,Liechtenstein,1360000000
149,Swaziland,1295000000
150,Madagascar,1246000000
151,Burkina Faso,1033000000
152,Curacao,968000000
153,Barbados,934000000
154,Aruba,911400000
155,Lesotho,898000000
156,Guinea,883500000
157,Niger,879000000
158,Mauritania,864900000
159,Benin,858000000
160,Fiji,777600000
161,French Polynesia,767300000
162,Virgin Islands,738400000
163,Togo,717000000
164,South Sudan,694100000
165,Jersey,630100000
166,Bermuda,626800000
167,"Congo, Republic of the",588000000
168,Belize,572200000
169,Andorra,562400000
170,Cayman Islands,552400000
171,Guyana,523000000
172,Mali,483600000
173,Rwanda,352200000
174,Saint Lucia,336700000
175,Greenland,314000000
176,Liberia,311600000
177,Djibouti,306900000
178,Somalia,288300000
179,Antigua and Barbuda,288300000
180,Cabo Verde,285500000
181,Seychelles,282700000
182,Eritrea,269000000
183,Maldives,246600000
184,Faroe Islands,242700000
185,Burundi,236400000
186,"Gambia, The",213900000
187,Haiti,208500000
188,Chad,186000000
189,Grenada,180000000
190,"Micronesia, Federated States of",178600000
191,Turks and Caicos Islands,172100000
192,Central African Republic,162800000
193,Gibraltar,156000000
194,American Samoa,144200000
195,Sierra Leone,134900000
196,Saint Kitts and Nevis,128300000
197,Saint Vincent and the Grenadines,125600000
198,Samoa,107100000
199,Dominica,98120000
200,Equatorial Guinea,90210000
201,Western Sahara,83700000
202,Solomon Islands,79050000
203,Timor-Leste,67590000
204,Sao Tome and Principe,55800000
205,Guinea-Bissau,51150000
206,Vanuatu,51150000
207,British Virgin Islands,49290000
208,Tonga,44640000
209,Comoros,39990000
210,Saint Pierre and Miquelon,39060000
211,Cook Islands,29880000
212,Nauru,23250000
213,Kiribati,23250000
214,Montserrat,22320000
215,Falkland Islands (Islas Malvinas),11160000
216,"Saint Helena, Ascension, and Tristan da Cunha",7440000
217,Niue,2790000
218,Gaza Strip,202000
219,Northern Mariana Islands,48300
