Pos,Name,Value
135,Malta,2221000000
136,Luxembourg,2211000000
137,"Bahamas, The",2190000000
138,Malawi,2069000000
139,Curacao,1785000000
140,Guam,1734000000
141,Gabon,1702000000
142,Suriname,1600000000
143,Madagascar,1340000000
144,Namibia,1331000000
145,Barbados,1002000000
146,Cambodia,991200000
147,Aruba,980000000
148,Guinea,950000000
149,Mauritania,930000000
150,South Sudan,881300000
151,Fiji,836100000
152,Afghanistan,833100000
153,French Polynesia,825000000
154,Virgin Islands,794000000
155,Haiti,726000000
156,Guyana,725000000
157,Lesotho,700000000
158,Bermuda,674000000
159,Cayman Islands,594000000
160,Burkina Faso,579000000
161,"Congo, Republic of the",559000000
162,West Bank,535000000
163,Mali,520000000
164,Belize,452200000
165,Swaziland,415000000
166,Macau,413700000
167,Saint Lucia,362000000
168,Botswana,350000000
169,Liberia,335000000
170,Djibouti,330000000
171,Greenland,320000000
172,Eritrea,317000000
173,Antigua and Barbuda,310000000
174,Somalia,310000000
175,Cabo Verde,307000000
176,Sint Maarten,304300000
177,Seychelles,304000000
178,Rwanda,300200000
179,Niger,300000000
180,Maldives,265200000
181,Faroe Islands,261000000
182,"Gambia, The",230000000
183,Chad,200000000
184,Grenada,196000000
185,"Micronesia, Federated States of",192000000
186,Turks and Caicos Islands,185000000
187,Central African Republic,175000000
188,Gibraltar,161000000
189,American Samoa,155000000
190,Burundi,152000000
191,Benin,146000000
192,Liechtenstein,145300000
193,Sierra Leone,145000000
194,Saint Kitts and Nevis,138000000
195,Togo,136000000
196,Saint Vincent and the Grenadines,135000000
197,Timor-Leste,131700000
198,Samoa,115200000
199,Dominica,105500000
200,Equatorial Guinea,97000000
201,Andorra,91240000
202,Western Sahara,90000000
203,Solomon Islands,85000000
204,Sao Tome and Principe,60000000
205,Guinea-Bissau,55000000
206,Vanuatu,55000000
207,British Virgin Islands,53000000
208,Tonga,48000000
209,Comoros,43000000
210,Saint Pierre and Miquelon,42000000
211,Cook Islands,32130000
212,Kiribati,25000000
213,Nauru,25000000
214,Montserrat,24000000
215,Falkland Islands (Islas Malvinas),12000000
216,"Saint Helena, Ascension, and Tristan da Cunha",8000000
217,Niue,3000000
218,Northern Mariana Islands,60600
219,Gaza Strip,51000
